Leader,Follower,Cat_Leader,Cat_Follower,Intra_Inter,Best_Lag,Best_Pvalue,Best_Fstat,Significant,Pvals_by_lag,Frequency
FTSE100,RX_BUND,Indices,Bonds,Inter,3,0.025884,3.1135,True,"{1: 0.0376, 2: 0.0429, 3: 0.0259, 4: 0.039}",Weekly
ZINC,EURJPY,Commodites,FX_G10,Inter,2,0.026223,3.6647,True,"{1: 0.0285, 2: 0.0262, 3: 0.0588, 4: 0.1579}",Weekly
ASX200,GOLD,Indices,Commodites,Inter,1,0.026361,4.958,True,"{1: 0.0264, 2: 0.0883, 3: 0.0653, 4: 0.085}",Weekly
GOLD,SP500,Commodites,Indices,Inter,3,0.026419,3.0983,True,"{1: 0.3407, 2: 0.5548, 3: 0.0264, 4: 0.0339}",Weekly
WTI_CRUDE,USDCAD,Commodites,FX_G10,Inter,1,0.026489,4.9496,True,"{1: 0.0265, 2: 0.1216, 3: 0.1744, 4: 0.2628}",Weekly
BRENT_CRUDE,GOLD,Commodites,Commodites,Intra,4,0.026678,2.7696,True,"{1: 0.0326, 2: 0.0832, 3: 0.1681, 4: 0.0267}",Weekly
NAT_GAS,WTI_CRUDE,Commodites,Commodites,Intra,1,0.027293,4.8974,True,"{1: 0.0273, 2: 0.092, 3: 0.1455, 4: 0.2485}",Weekly
OAT_FRANCE,EURJPY,Bonds,FX_G10,Inter,1,0.027365,4.8928,True,"{1: 0.0274, 2: 0.0407, 3: 0.0929, 4: 0.1717}",Weekly
DAX,NZDUSD,Indices,FX_G10,Inter,1,0.027654,4.8745,True,"{1: 0.0277, 2: 0.0891, 3: 0.0649, 4: 0.0485}",Weekly
NASDAQ100,WTI_CRUDE,Indices,Commodites,Inter,1,0.027935,4.8569,True,"{1: 0.0279, 2: 0.0799, 3: 0.1963, 4: 0.0786}",Weekly
NASDAQ100,DAX,Indices,Indices,Intra,2,0.027984,3.5988,True,"{1: 0.2302, 2: 0.028, 3: 0.0553, 4: 0.0712}",Weekly
USDJPY,HANGSENG,FX_G10,Indices,Inter,3,0.028001,3.055,True,"{1: 0.132, 2: 0.0523, 3: 0.028, 4: 0.0379}",Weekly
EUROSTOXX50,LEAD,Indices,Commodites,Inter,1,0.028238,4.8381,True,"{1: 0.0282, 2: 0.0969, 3: 0.1862, 4: 0.0923}",Weekly
RX_BUND,EURGBP,Bonds,FX_G10,Inter,1,0.028275,4.8359,True,"{1: 0.0283, 2: 0.0671, 3: 0.1133, 4: 0.1972}",Weekly
ZINC,DAX,Commodites,Indices,Inter,1,0.028382,4.8293,True,"{1: 0.0284, 2: 0.0578, 3: 0.1259, 4: 0.1462}",Weekly
WTI_CRUDE,RX_BUND,Commodites,Bonds,Inter,1,0.028644,4.8133,True,"{1: 0.0286, 2: 0.0929, 3: 0.1787, 4: 0.2414}",Weekly
G_GILT,HANGSENG,Bonds,Indices,Inter,3,0.02887,3.0322,True,"{1: 0.2389, 2: 0.0368, 3: 0.0289, 4: 0.0477}",Weekly
DOWJONES,AUDJPY,Indices,FX_G10,Inter,2,0.029071,3.5602,True,"{1: 0.0656, 2: 0.0291, 3: 0.0507, 4: 0.0835}",Weekly
OAT_FRANCE,DOWJONES,Bonds,Indices,Inter,1,0.02939,4.7687,True,"{1: 0.0294, 2: 0.0923, 3: 0.1879, 4: 0.2263}",Weekly
G_GILT,ZINC,Bonds,Commodites,Inter,2,0.02954,3.544,True,"{1: 0.0431, 2: 0.0295, 3: 0.077, 4: 0.1208}",Weekly
GBPUSD,AUDUSD,FX_G10,FX_G10,Intra,1,0.029751,4.7475,True,"{1: 0.0298, 2: 0.1107, 3: 0.157, 4: 0.182}",Weekly
EURCHF,LEAD,FX_G10,Commodites,Inter,3,0.029854,3.0072,True,"{1: 0.3954, 2: 0.6687, 3: 0.0299, 4: 0.058}",Weekly
EURCHF,GBPUSD,FX_G10,FX_G10,Intra,1,0.030119,4.7261,True,"{1: 0.0301, 2: 0.0842, 3: 0.1737, 4: 0.2076}",Weekly
EURJPY,ASX200,FX_G10,Indices,Inter,3,0.030434,2.9928,True,"{1: 0.3781, 2: 0.3365, 3: 0.0304, 4: 0.0554}",Weekly
VIX,SP500,Indices,Indices,Intra,4,0.031141,2.6764,True,"{1: 0.0343, 2: 0.0866, 3: 0.0668, 4: 0.0311}",Weekly
TY_US10Y,GOLD,Bonds,Commodites,Inter,1,0.031662,4.6396,True,"{1: 0.0317, 2: 0.1188, 3: 0.1781, 4: 0.1115}",Weekly
BRENT_CRUDE,USDJPY,Commodites,FX_G10,Inter,4,0.032373,2.6529,True,"{1: 0.8796, 2: 0.0763, 3: 0.0653, 4: 0.0324}",Weekly
SILVER,NZDUSD,Commodites,FX_G10,Inter,2,0.032513,3.4469,True,"{1: 0.0379, 2: 0.0325, 3: 0.0366, 4: 0.0612}",Weekly
HANGSENG,NZDUSD,Indices,FX_G10,Inter,2,0.03255,3.4458,True,"{1: 0.1508, 2: 0.0326, 3: 0.0715, 4: 0.1032}",Weekly
NASDAQ100,AUDUSD,Indices,FX_G10,Inter,2,0.032832,3.437,True,"{1: 0.0368, 2: 0.0328, 3: 0.0562, 4: 0.0534}",Weekly
COPPER,ZINC,Commodites,Commodites,Intra,4,0.03287,2.6437,True,"{1: 0.1391, 2: 0.1073, 3: 0.0407, 4: 0.0329}",Weekly
DOWJONES,HANGSENG,Indices,Indices,Intra,2,0.033072,3.4297,True,"{1: 0.4079, 2: 0.0331, 3: 0.0709, 4: 0.1288}",Weekly
DOWJONES,NIKKEI225,Indices,Indices,Intra,2,0.03309,3.4291,True,"{1: 0.9545, 2: 0.0331, 3: 0.0712, 4: 0.0891}",Weekly
HANGSENG,AUDJPY,Indices,FX_G10,Inter,2,0.033094,3.429,True,"{1: 0.1085, 2: 0.0331, 3: 0.0796, 4: 0.1293}",Weekly
TY_US10Y,DOWJONES,Bonds,Indices,Inter,1,0.033569,4.5385,True,"{1: 0.0336, 2: 0.0472, 3: 0.082, 4: 0.1396}",Weekly
SP500,HANGSENG,Indices,Indices,Intra,2,0.034207,3.3955,True,"{1: 0.2799, 2: 0.0342, 3: 0.0465, 4: 0.0849}",Weekly
USDJPY,NIKKEI225,FX_G10,Indices,Inter,2,0.034243,3.3945,True,"{1: 0.0412, 2: 0.0342, 3: 0.0608, 4: 0.1157}",Weekly
NZDUSD,EURCHF,FX_G10,FX_G10,Intra,3,0.034532,2.8985,True,"{1: 0.0564, 2: 0.0562, 3: 0.0345, 4: 0.1628}",Weekly
EURUSD,GOLD,FX_G10,Commodites,Inter,4,0.034868,2.6079,True,"{1: 0.4326, 2: 0.1953, 3: 0.2454, 4: 0.0349}",Weekly
SILVER,WTI_CRUDE,Commodites,Commodites,Intra,2,0.035389,3.3611,True,"{1: 0.1258, 2: 0.0354, 3: 0.0373, 4: 0.0459}",Weekly
OAT_FRANCE,EURUSD,Bonds,FX_G10,Inter,2,0.035769,3.3503,True,"{1: 0.3151, 2: 0.0358, 3: 0.0441, 4: 0.0631}",Weekly
DOWJONES,SILVER,Indices,Commodites,Inter,1,0.035811,4.4271,True,"{1: 0.0358, 2: 0.0648, 3: 0.1624, 4: 0.3028}",Weekly
EURCHF,G_GILT,FX_G10,Bonds,Inter,3,0.035818,2.8712,True,"{1: 0.6497, 2: 0.7482, 3: 0.0358, 4: 0.0876}",Weekly
ZINC,RUSSELL2000,Commodites,Indices,Inter,1,0.035947,4.4206,True,"{1: 0.0359, 2: 0.0728, 3: 0.1367, 4: 0.1885}",Weekly
DAX,ZINC,Indices,Commodites,Inter,1,0.036035,4.4163,True,"{1: 0.036, 2: 0.1293, 3: 0.1689, 4: 0.2251}",Weekly
USDNOK,SILVER,FX_G10,Commodites,Inter,1,0.036053,4.4155,True,"{1: 0.0361, 2: 0.0788, 3: 0.0519, 4: 0.1124}",Weekly
G_GILT,SP500,Bonds,Indices,Inter,1,0.036156,4.4106,True,"{1: 0.0362, 2: 0.1085, 3: 0.1606, 4: 0.1976}",Weekly
ZINC,GBPUSD,Commodites,FX_G10,Inter,4,0.036467,2.5807,True,"{1: 0.5432, 2: 0.1316, 3: 0.1441, 4: 0.0365}",Weekly
NASDAQ100,EUROSTOXX50,Indices,Indices,Intra,2,0.036758,3.3227,True,"{1: 0.4146, 2: 0.0368, 3: 0.0634, 4: 0.1261}",Weekly
EURJPY,HANGSENG,FX_G10,Indices,Inter,2,0.036772,3.3224,True,"{1: 0.0892, 2: 0.0368, 3: 0.0829, 4: 0.0846}",Weekly
VIX,DOWJONES,Indices,Indices,Intra,4,0.036986,2.5721,True,"{1: 0.0627, 2: 0.1375, 3: 0.0422, 4: 0.037}",Weekly
CAC40,NZDUSD,Indices,FX_G10,Inter,1,0.037317,4.3563,True,"{1: 0.0373, 2: 0.1111, 3: 0.1157, 4: 0.093}",Weekly
CAC40,LEAD,Indices,Commodites,Inter,1,0.037764,4.3358,True,"{1: 0.0378, 2: 0.1247, 3: 0.2228, 4: 0.1269}",Weekly
BRENT_CRUDE,OAT_FRANCE,Commodites,Bonds,Inter,1,0.037845,4.3322,True,"{1: 0.0378, 2: 0.134, 3: 0.2103, 4: 0.241}",Weekly
SILVER,GOLD,Commodites,Commodites,Intra,1,0.038042,4.3233,True,"{1: 0.038, 2: 0.0647, 3: 0.0553, 4: 0.1003}",Weekly
VIX,LEAD,Indices,Commodites,Inter,2,0.038415,3.2782,True,"{1: 0.0452, 2: 0.0384, 3: 0.0609, 4: 0.0386}",Weekly
G_GILT,EURGBP,Bonds,FX_G10,Inter,1,0.03853,4.3014,True,"{1: 0.0385, 2: 0.0545, 3: 0.1114, 4: 0.1734}",Weekly
NASDAQ100,NAT_GAS,Indices,Commodites,Inter,1,0.038609,4.2979,True,"{1: 0.0386, 2: 0.1265, 3: 0.214, 4: 0.2252}",Weekly
NASDAQ100,HANGSENG,Indices,Indices,Intra,2,0.03902,3.2623,True,"{1: 0.2272, 2: 0.039, 3: 0.041, 4: 0.0474}",Weekly
FTSE100,USDJPY,Indices,FX_G10,Inter,4,0.039471,2.5325,True,"{1: 0.1037, 2: 0.1972, 3: 0.0696, 4: 0.0395}",Weekly
ASX200,NIKKEI225,Indices,Indices,Intra,2,0.040193,3.2324,True,"{1: 0.4259, 2: 0.0402, 3: 0.0447, 4: 0.0734}",Weekly
RUSSELL2000,HANGSENG,Indices,Indices,Intra,3,0.040307,2.7827,True,"{1: 0.0917, 2: 0.071, 3: 0.0403, 4: 0.0871}",Weekly
USDCHF,EURCHF,FX_G10,FX_G10,Intra,2,0.041048,3.2111,True,"{1: 0.8232, 2: 0.041, 3: 0.1338, 4: 0.1041}",Weekly
GBPUSD,EURUSD,FX_G10,FX_G10,Intra,1,0.041118,4.1902,True,"{1: 0.0411, 2: 0.1008, 3: 0.2232, 4: 0.3386}",Weekly
NAT_GAS,PLATINUM,Commodites,Commodites,Intra,1,0.041434,4.1771,True,"{1: 0.0414, 2: 0.1391, 3: 0.182, 4: 0.2375}",Weekly
ZINC,EUROSTOXX50,Commodites,Indices,Inter,1,0.041943,4.1562,True,"{1: 0.0419, 2: 0.0928, 3: 0.1977, 4: 0.1934}",Weekly
RX_BUND,SP500,Bonds,Indices,Inter,1,0.042065,4.1513,True,"{1: 0.0421, 2: 0.0542, 3: 0.0756, 4: 0.104}",Weekly
GOLD,ASX200,Commodites,Indices,Inter,1,0.042115,4.1493,True,"{1: 0.0421, 2: 0.072, 3: 0.0797, 4: 0.1257}",Weekly
CAC40,USDJPY,Indices,FX_G10,Inter,3,0.042241,2.7476,True,"{1: 0.9661, 2: 0.8078, 3: 0.0422, 4: 0.0536}",Weekly
RUSSELL2000,GBPJPY,Indices,FX_G10,Inter,1,0.042395,4.138,True,"{1: 0.0424, 2: 0.1225, 3: 0.203, 4: 0.3335}",Weekly
RX_BUND,ZINC,Bonds,Commodites,Inter,2,0.042439,3.1774,True,"{1: 0.0613, 2: 0.0424, 3: 0.1367, 4: 0.1716}",Weekly
G_GILT,NASDAQ100,Bonds,Indices,Inter,1,0.042835,4.1204,True,"{1: 0.0428, 2: 0.0751, 3: 0.0846, 4: 0.0779}",Weekly
DOWJONES,AUDUSD,Indices,FX_G10,Inter,2,0.043284,3.1575,True,"{1: 0.0899, 2: 0.0433, 3: 0.0487, 4: 0.0464}",Weekly
AUDJPY,OAT_FRANCE,FX_G10,Bonds,Inter,2,0.043447,3.1537,True,"{1: 0.752, 2: 0.0434, 3: 0.098, 4: 0.1846}",Weekly
CAC40,NAT_GAS,Indices,Commodites,Inter,1,0.044021,4.0738,True,"{1: 0.044, 2: 0.1462, 3: 0.2407, 4: 0.1834}",Weekly
PLATINUM,CAC40,Commodites,Indices,Inter,2,0.045021,3.1177,True,"{1: 0.0994, 2: 0.045, 3: 0.0589, 4: 0.0857}",Weekly
OAT_FRANCE,USDSEK,Bonds,FX_G10,Inter,2,0.045135,3.1151,True,"{1: 0.183, 2: 0.0451, 3: 0.0702, 4: 0.0993}",Weekly
USDNOK,NASDAQ100,FX_G10,Indices,Inter,2,0.045167,3.1144,True,"{1: 0.0573, 2: 0.0452, 3: 0.0904, 4: 0.1892}",Weekly
OAT_FRANCE,GBPJPY,Bonds,FX_G10,Inter,1,0.045665,4.0115,True,"{1: 0.0457, 2: 0.1111, 3: 0.1972, 4: 0.3072}",Weekly
USDNOK,EURJPY,FX_G10,FX_G10,Intra,1,0.046187,3.9922,True,"{1: 0.0462, 2: 0.18, 3: 0.2367, 4: 0.395}",Weekly
EUROSTOXX50,USDJPY,Indices,FX_G10,Inter,3,0.04627,2.6791,True,"{1: 0.9214, 2: 0.8848, 3: 0.0463, 4: 0.064}",Weekly
DAX,USDJPY,Indices,FX_G10,Inter,4,0.046509,2.4323,True,"{1: 0.7744, 2: 0.8189, 3: 0.0476, 4: 0.0465}",Weekly
GOLD,WTI_CRUDE,Commodites,Commodites,Intra,2,0.047109,3.0718,True,"{1: 0.5988, 2: 0.0471, 3: 0.1107, 4: 0.1469}",Weekly
GBPJPY,HANGSENG,FX_G10,Indices,Inter,2,0.047195,3.07,True,"{1: 0.1397, 2: 0.0472, 3: 0.1183, 4: 0.1717}",Weekly
EURJPY,OAT_FRANCE,FX_G10,Bonds,Inter,2,0.047596,3.0615,True,"{1: 0.1581, 2: 0.0476, 3: 0.1095, 4: 0.073}",Weekly
WTI_CRUDE,EURCHF,Commodites,FX_G10,Inter,1,0.047632,3.9399,True,"{1: 0.0476, 2: 0.0985, 3: 0.1729, 4: 0.4209}",Weekly
NZDUSD,BRENT_CRUDE,FX_G10,Commodites,Inter,2,0.048233,3.048,True,"{1: 0.211, 2: 0.0482, 3: 0.1105, 4: 0.1561}",Weekly
AUDUSD,NAT_GAS,FX_G10,Commodites,Inter,1,0.048253,3.918,True,"{1: 0.0483, 2: 0.1402, 3: 0.1212, 4: 0.2285}",Weekly
WTI_CRUDE,USDJPY,Commodites,FX_G10,Inter,4,0.048265,2.4095,True,"{1: 0.417, 2: 0.0948, 3: 0.0731, 4: 0.0483}",Weekly
GOLD,ZINC,Commodites,Commodites,Intra,1,0.048363,3.9142,True,"{1: 0.0484, 2: 0.1121, 3: 0.1521, 4: 0.2557}",Weekly
OAT_FRANCE,ZINC,Bonds,Commodites,Inter,1,0.048634,3.9047,True,"{1: 0.0486, 2: 0.0679, 3: 0.1616, 4: 0.1661}",Weekly
NZDUSD,ASX200,FX_G10,Indices,Inter,1,0.048637,3.9046,True,"{1: 0.0486, 2: 0.1523, 3: 0.2706, 4: 0.1912}",Weekly
BRENT_CRUDE,TY_US10Y,Commodites,Bonds,Inter,4,0.048847,2.4022,True,"{1: 0.0611, 2: 0.0936, 3: 0.1013, 4: 0.0488}",Weekly
EUROSTOXX50,ZINC,Indices,Commodites,Inter,1,0.048898,3.8955,True,"{1: 0.0489, 2: 0.1523, 3: 0.2233, 4: 0.2365}",Weekly
EURGBP,EURUSD,FX_G10,FX_G10,Intra,1,0.049863,3.8625,True,"{1: 0.0499, 2: 0.1246, 3: 0.2774, 4: 0.4085}",Weekly
BRENT_CRUDE,AUDUSD,Commodites,FX_G10,Inter,1,0.049943,3.8598,True,"{1: 0.0499, 2: 0.0989, 3: 0.2169, 4: 0.2859}",Weekly
