Leader,Follower,Cat_Leader,Cat_Follower,Intra_Inter,Best_Lag,Best_Pvalue,Best_Fstat,Significant,Pvals_by_lag,Frequency,Pval_Bonferroni,Sig_Bonferroni,Pval_BH,Sig_BH,Significant_Final
TY_US10Y,RX_BUND,Bonds,Bonds,Intra,1,0.0,60.3258,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,GBPJPY,Indices,FX_G10,Inter,1,0.0,282.3531,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,EURJPY,Indices,FX_G10,Inter,1,0.0,90.342,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,EURGBP,Indices,FX_G10,Inter,3,0.0,51.834,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,AUDUSD,Indices,FX_G10,Inter,3,0.0,64.7187,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,AUDJPY,Indices,FX_G10,Inter,2,0.0,193.4974,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,EUROSTOXX50,Indices,Indices,Intra,5,0.0,25.9117,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,NIKKEI225,Indices,Indices,Intra,2,0.0,320.4182,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,HANGSENG,Indices,Indices,Intra,5,0.0,48.4964,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,DAX,Indices,Indices,Intra,5,0.0,24.3707,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,FTSE100,Indices,Indices,Intra,5,0.0,26.8702,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,CAC40,Indices,Indices,Intra,5,0.0,27.5184,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,ASX200,Indices,Indices,Intra,5,0.0,139.5829,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,USDSEK,Indices,FX_G10,Inter,2,0.0,99.8188,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,USDNOK,Indices,FX_G10,Inter,5,0.0,102.923,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,USDJPY,Indices,FX_G10,Inter,3,0.0,41.8677,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,USDCAD,Indices,FX_G10,Inter,2,0.0,266.3129,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,NZDUSD,Indices,FX_G10,Inter,3,0.0,103.0547,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,GBPUSD,Indices,FX_G10,Inter,3,0.0,67.038,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,GBPJPY,Indices,FX_G10,Inter,1,0.0,390.1651,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,EURUSD,Indices,FX_G10,Inter,2,0.0,18.1985,True,"{1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,EURJPY,Indices,FX_G10,Inter,1,0.0,192.8584,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,EURGBP,Indices,FX_G10,Inter,3,0.0,41.9779,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,EURCHF,Indices,FX_G10,Inter,1,0.0,37.9995,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,WTI_CRUDE,Indices,Commodites,Inter,4,0.0,11.1102,True,"{1: 0.2244, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,AUDUSD,Indices,FX_G10,Inter,2,0.0,264.5021,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,AUDJPY,Indices,FX_G10,Inter,1,0.0,837.5747,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,LEAD,Indices,Commodites,Inter,2,0.0,26.4912,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DOWJONES,ZINC,Indices,Commodites,Inter,2,0.0,16.6073,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ASX200,USDNOK,Indices,FX_G10,Inter,5,0.0,43.1686,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,GBPUSD,Indices,FX_G10,Inter,4,0.0,33.5838,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ASX200,USDCAD,Indices,FX_G10,Inter,1,0.0,30.9264,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,NZDUSD,Indices,FX_G10,Inter,3,0.0,36.7932,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,USDJPY,Indices,FX_G10,Inter,1,0.0,87.0043,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,USDJPY,Indices,FX_G10,Inter,1,0.0,72.1811,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,USDCAD,Indices,FX_G10,Inter,1,0.0,194.9262,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,NZDUSD,Indices,FX_G10,Inter,4,0.0,28.1543,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,GBPUSD,Indices,FX_G10,Inter,4,0.0,33.8353,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,GBPJPY,Indices,FX_G10,Inter,1,0.0,255.2897,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,EURJPY,Indices,FX_G10,Inter,1,0.0,69.4044,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,EURGBP,Indices,FX_G10,Inter,3,0.0,55.8134,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,AUDUSD,Indices,FX_G10,Inter,4,0.0,50.6727,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,AUDJPY,Indices,FX_G10,Inter,1,0.0,360.3512,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,NIKKEI225,Indices,Indices,Intra,3,0.0,84.6836,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,HANGSENG,Indices,Indices,Intra,2,0.0,69.963,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,ASX200,Indices,Indices,Intra,5,0.0,76.6672,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,USDSEK,Indices,FX_G10,Inter,1,0.0,78.7772,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,USDNOK,Indices,FX_G10,Inter,5,0.0,43.7603,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,USDJPY,Indices,FX_G10,Inter,1,0.0,70.2927,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,USDCAD,Indices,FX_G10,Inter,1,0.0,241.5634,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,NZDUSD,Indices,FX_G10,Inter,4,0.0,22.7319,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,GBPUSD,Indices,FX_G10,Inter,4,0.0,8.7673,True,"{1: 0.002, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,GBPJPY,Indices,FX_G10,Inter,1,0.0,89.8815,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,EURJPY,Indices,FX_G10,Inter,1,0.0,81.37,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,AUDUSD,Indices,FX_G10,Inter,5,0.0,41.5469,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
FTSE100,AUDJPY,Indices,FX_G10,Inter,1,0.0,346.7356,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,NIKKEI225,Indices,Indices,Intra,3,0.0,153.5745,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,HANGSENG,Indices,Indices,Intra,2,0.0,81.5009,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,SP500,Indices,Indices,Intra,4,0.0,10.0373,True,"{1: 0.0947, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,DOWJONES,Indices,Indices,Intra,4,0.0,10.2604,True,"{1: 0.0526, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,ASX200,Indices,Indices,Intra,5,0.0,83.7325,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,USDSEK,Indices,FX_G10,Inter,1,0.0,93.787,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,USDNOK,Indices,FX_G10,Inter,5,0.0,32.8455,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
CAC40,USDCAD,Indices,FX_G10,Inter,1,0.0,226.6661,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ASX200,GBPUSD,Indices,FX_G10,Inter,3,0.0,12.5883,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ASX200,GBPJPY,Indices,FX_G10,Inter,1,0.0,38.0825,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ASX200,EURGBP,Indices,FX_G10,Inter,1,0.0,28.1294,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,GBPUSD,Commodites,FX_G10,Inter,2,0.0,112.6954,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,EURUSD,Commodites,FX_G10,Inter,2,0.0,98.8741,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,AUDUSD,Commodites,FX_G10,Inter,2,0.0,222.8103,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,AUDJPY,Commodites,FX_G10,Inter,1,0.0,90.4446,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NZDUSD,USDNOK,FX_G10,FX_G10,Intra,5,0.0,31.32,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NAT_GAS,AUDJPY,Commodites,FX_G10,Inter,2,0.0,16.6104,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,NIKKEI225,Commodites,Indices,Inter,1,0.0,48.209,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,HANGSENG,Commodites,Indices,Inter,1,0.0,56.8468,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,ASX200,Commodites,Indices,Inter,1,0.0,77.8317,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,USDSEK,Commodites,FX_G10,Inter,1,0.0,223.0029,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,USDNOK,Commodites,FX_G10,Inter,5,0.0,47.4012,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,USDCHF,Commodites,FX_G10,Inter,1,0.0,57.5391,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,USDCAD,Commodites,FX_G10,Inter,1,0.0,297.1678,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,NZDUSD,Commodites,FX_G10,Inter,2,0.0,153.8235,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,GBPUSD,Commodites,FX_G10,Inter,2,0.0,92.209,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,GBPJPY,Commodites,FX_G10,Inter,1,0.0,78.1775,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,EURUSD,Commodites,FX_G10,Inter,2,0.0,65.1227,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,EURJPY,Commodites,FX_G10,Inter,2,0.0,28.6749,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,AUDUSD,Commodites,FX_G10,Inter,2,0.0,238.9185,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
COPPER,AUDJPY,Commodites,FX_G10,Inter,2,0.0,134.348,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,USDSEK,Commodites,FX_G10,Inter,1,0.0,259.1535,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,USDNOK,Commodites,FX_G10,Inter,3,0.0,48.8088,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,USDJPY,Commodites,FX_G10,Inter,1,0.0,440.0629,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,USDCHF,Commodites,FX_G10,Inter,2,0.0,155.5804,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,USDCAD,Commodites,FX_G10,Inter,1,0.0,153.784,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,NZDUSD,Commodites,FX_G10,Inter,1,0.0,349.6845,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,GBPUSD,Commodites,FX_G10,Inter,2,0.0,86.1581,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,GBPJPY,Commodites,FX_G10,Inter,1,0.0,31.0725,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,EURUSD,Commodites,FX_G10,Inter,3,0.0,96.0695,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,NZDUSD,Commodites,FX_G10,Inter,2,0.0,164.9432,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,USDCAD,Commodites,FX_G10,Inter,1,0.0,256.2944,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,USDCHF,Commodites,FX_G10,Inter,2,0.0,68.4467,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,USDJPY,Commodites,FX_G10,Inter,1,0.0,97.9394,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ASX200,AUDUSD,Indices,FX_G10,Inter,3,0.0,17.6319,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ASX200,AUDJPY,Indices,FX_G10,Inter,3,0.0,18.6705,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ASX200,LEAD,Indices,Commodites,Inter,1,0.0,28.054,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDSEK,USDNOK,FX_G10,FX_G10,Intra,5,0.0,42.4715,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDNOK,EUROSTOXX50,FX_G10,Indices,Inter,5,0.0,9.0516,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDNOK,SP500,FX_G10,Indices,Inter,5,0.0,8.2294,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDNOK,DAX,FX_G10,Indices,Inter,5,0.0,9.7017,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDNOK,FTSE100,FX_G10,Indices,Inter,5,0.0,16.7936,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDNOK,CAC40,FX_G10,Indices,Inter,5,0.0,9.8886,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDNOK,DOWJONES,FX_G10,Indices,Inter,4,0.0,15.3538,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDNOK,ASX200,FX_G10,Indices,Inter,5,0.0,23.1371,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDJPY,USDNOK,FX_G10,FX_G10,Intra,4,0.0,10.2966,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDCHF,USDNOK,FX_G10,FX_G10,Intra,5,0.0,17.8751,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
USDCAD,USDNOK,FX_G10,FX_G10,Intra,5,0.0,38.6489,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,USDNOK,Indices,FX_G10,Inter,5,0.0,26.2053,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,HANGSENG,Commodites,Indices,Inter,2,0.0,21.9653,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,USDSEK,Commodites,FX_G10,Inter,3,0.0,88.2833,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,USDNOK,Commodites,FX_G10,Inter,3,0.0,65.4779,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,USDJPY,Commodites,FX_G10,Inter,1,0.0,143.3784,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,USDCHF,Commodites,FX_G10,Inter,3,0.0,52.1245,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,USDCAD,Commodites,FX_G10,Inter,1,0.0,240.5356,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,NZDUSD,Commodites,FX_G10,Inter,2,0.0,176.5096,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,GBPUSD,Commodites,FX_G10,Inter,2,0.0,99.9515,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,EURUSD,Commodites,FX_G10,Inter,3,0.0,69.3247,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,AUDUSD,Commodites,FX_G10,Inter,2,0.0,214.7305,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,AUDJPY,Commodites,FX_G10,Inter,1,0.0,57.8849,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,HANGSENG,Commodites,Indices,Inter,1,0.0,33.1879,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,ASX200,Commodites,Indices,Inter,2,0.0,22.2165,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,USDSEK,Commodites,FX_G10,Inter,1,0.0,268.3007,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,USDNOK,Commodites,FX_G10,Inter,3,0.0,62.5677,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,ASX200,Commodites,Indices,Inter,1,0.0,43.1001,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,EURJPY,Commodites,FX_G10,Inter,1,0.0,33.0401,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,USDSEK,Indices,FX_G10,Inter,1,0.0,84.7439,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,DOWJONES,Indices,Indices,Intra,4,0.0,13.5997,True,"{1: 0.0476, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,GBPUSD,Indices,FX_G10,Inter,4,0.0,36.5691,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,GBPJPY,Indices,FX_G10,Inter,1,0.0,300.5943,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,EURJPY,Indices,FX_G10,Inter,1,0.0,92.0035,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,EURGBP,Indices,FX_G10,Inter,3,0.0,56.7897,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,AUDUSD,Indices,FX_G10,Inter,4,0.0,51.5399,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
