Leader,Follower,Cat_Leader,Cat_Follower,Intra_Inter,Best_Lag,Best_Pvalue,Best_Fstat,Significant,Pvals_by_lag,Frequency,Pval_Bonferroni,Sig_Bonferroni,Pval_BH,Sig_BH,Significant_Final
NAT_GAS,CAC40,Commodites,Indices,Inter,1,0.213008,1.5516,False,"{1: 0.213, 2: 0.2142, 3: 0.3322, 4: 0.2451, 5: 0.2755}",Daily,1.0,False,0.26693162637362633,False,False
NAT_GAS,FTSE100,Commodites,Indices,Inter,1,0.353293,0.8619,False,"{1: 0.3533, 2: 0.6124, 3: 0.8276, 4: 0.5972, 5: 0.6808}",Daily,1.0,False,0.3990702942073171,False,False
NAT_GAS,DAX,Commodites,Indices,Inter,1,0.34509,0.8917,False,"{1: 0.3451, 2: 0.3528, 3: 0.562, 4: 0.4655, 5: 0.4657}",Daily,1.0,False,0.39208205053598777,False,False
NAT_GAS,SP500,Commodites,Indices,Inter,5,0.359434,1.0978,False,"{1: 0.5369, 2: 0.858, 3: 0.884, 4: 0.9021, 5: 0.3594}",Daily,1.0,False,0.4041587162367223,False,False
NAT_GAS,HANGSENG,Commodites,Indices,Inter,1,0.000658,11.6296,True,"{1: 0.0007, 2: 0.0025, 3: 0.0076, 4: 0.0187, 5: 0.032}",Daily,0.9751559999999999,False,0.0019700121212121212,True,True
NAT_GAS,NIKKEI225,Commodites,Indices,Inter,1,1.6e-05,18.6268,True,"{1: 0.0, 2: 0.0002, 3: 0.0003, 4: 0.0007, 5: 0.0013}",Daily,0.023712,True,5.854814814814814e-05,True,True
NAT_GAS,NASDAQ100,Commodites,Indices,Inter,5,0.658432,0.654,False,"{1: 0.8437, 2: 0.8013, 3: 0.9204, 4: 0.939, 5: 0.6584}",Daily,1.0,False,0.6743581368348307,False,False
NAT_GAS,RUSSELL2000,Commodites,Indices,Inter,5,0.465687,0.9217,False,"{1: 0.9909, 2: 0.9877, 3: 0.7618, 4: 0.8038, 5: 0.4657}",Daily,1.0,False,0.4975833698630137,False,False
NAT_GAS,EUROSTOXX50,Commodites,Indices,Inter,1,0.337334,0.9208,False,"{1: 0.3373, 2: 0.3951, 3: 0.5578, 4: 0.38, 5: 0.3934}",Daily,1.0,False,0.3851533035439137,False,False
NAT_GAS,VIX,Commodites,Indices,Inter,5,0.694855,0.6067,False,"{1: 0.925, 2: 0.7541, 3: 0.8274, 4: 0.9157, 5: 0.6949}",Daily,1.0,False,0.7091324101858224,False,False
NZDUSD,TY_US10Y,FX_G10,Bonds,Inter,5,0.01204,2.9331,True,"{1: 0.0192, 2: 0.0477, 3: 0.068, 4: 0.0969, 5: 0.012}",Daily,1.0,False,0.025025638148667602,True,True
NZDUSD,RX_BUND,FX_G10,Bonds,Inter,5,0.241733,1.3463,False,"{1: 0.6615, 2: 0.3955, 3: 0.2562, 4: 0.3882, 5: 0.2417}",Daily,1.0,False,0.29461209375,False,False
NZDUSD,G_GILT,FX_G10,Bonds,Inter,5,0.517701,0.8449,False,"{1: 0.7878, 2: 0.5379, 3: 0.6522, 4: 0.7259, 5: 0.5177}",Daily,1.0,False,0.5448700794889992,False,False
NZDUSD,OAT_FRANCE,FX_G10,Bonds,Inter,5,0.006907,3.203,True,"{1: 0.1017, 2: 0.1019, 3: 0.0836, 4: 0.0646, 5: 0.0069}",Daily,1.0,False,0.015485891074130106,True,True
NZDUSD,ZINC,FX_G10,Commodites,Inter,4,0.084422,2.053,False,"{1: 0.1065, 2: 0.1312, 3: 0.2243, 4: 0.0844, 5: 0.1053}",Daily,1.0,False,0.12599537160120844,False,False
NZDUSD,LEAD,FX_G10,Commodites,Inter,2,0.037169,3.2961,True,"{1: 0.125, 2: 0.0372, 3: 0.0744, 4: 0.0465, 5: 0.0811}",Daily,1.0,False,0.06526594549763033,False,False
NZDUSD,AUDJPY,FX_G10,FX_G10,Intra,1,0.04516,4.0162,True,"{1: 0.0452, 2: 0.1043, 3: 0.1485, 4: 0.2343, 5: 0.2086}",Daily,1.0,False,0.07614006825938567,False,False
NZDUSD,AUDUSD,FX_G10,FX_G10,Intra,2,0.051447,2.9703,False,"{1: 0.2094, 2: 0.0514, 3: 0.1091, 4: 0.1971, 5: 0.2868}",Daily,1.0,False,0.08509425669642856,False,False
NZDUSD,BRENT_CRUDE,FX_G10,Commodites,Inter,5,0.095763,1.8728,False,"{1: 0.8333, 2: 0.2753, 3: 0.3394, 4: 0.4539, 5: 0.0958}",Daily,1.0,False,0.1396857933070866,False,False
NZDUSD,WTI_CRUDE,FX_G10,Commodites,Inter,5,0.043382,2.2907,True,"{1: 0.7322, 2: 0.2664, 3: 0.4504, 4: 0.6637, 5: 0.0434}",Daily,1.0,False,0.07356078260869564,False,False
NZDUSD,EURCHF,FX_G10,FX_G10,Intra,2,0.041871,3.1767,True,"{1: 0.0464, 2: 0.0419, 3: 0.0863, 4: 0.1328, 5: 0.1245}",Daily,1.0,False,0.07165452886836028,False,False
NZDUSD,EURGBP,FX_G10,FX_G10,Intra,5,0.044579,2.2767,True,"{1: 0.0755, 2: 0.0973, 3: 0.1733, 4: 0.2578, 5: 0.0446}",Daily,1.0,False,0.07526298177676537,False,False
NZDUSD,EURJPY,FX_G10,FX_G10,Intra,4,0.100351,1.9446,False,"{1: 0.5233, 2: 0.1161, 3: 0.209, 4: 0.1004, 5: 0.1572}",Daily,1.0,False,0.14526349804687502,False,False
NZDUSD,EURUSD,FX_G10,FX_G10,Intra,5,0.166203,1.5661,False,"{1: 0.3923, 2: 0.2982, 3: 0.2303, 4: 0.2524, 5: 0.1662}",Daily,1.0,False,0.21949934933333332,False,False
NZDUSD,GBPJPY,FX_G10,FX_G10,Intra,4,0.221343,1.4301,False,"{1: 0.5735, 2: 0.3499, 3: 0.4727, 4: 0.2213, 5: 0.2343}",Daily,1.0,False,0.2751932265100671,False,False
NZDUSD,GBPUSD,FX_G10,FX_G10,Intra,4,0.687214,0.5662,False,"{1: 0.8872, 2: 0.904, 3: 0.8189, 4: 0.6872, 5: 0.7634}",Daily,1.0,False,0.7023801020689655,False,False
NZDUSD,GOLD,FX_G10,Commodites,Inter,5,0.052879,2.1882,False,"{1: 0.6705, 2: 0.2035, 3: 0.0543, 4: 0.1128, 5: 0.0529}",Daily,1.0,False,0.08678480398671096,False,False
NZDUSD,COPPER,FX_G10,Commodites,Inter,1,0.400352,0.7075,False,"{1: 0.4004, 2: 0.6684, 3: 0.7093, 4: 0.8273, 5: 0.8783}",Daily,1.0,False,0.4408036136701337,False,False
NZDUSD,NAT_GAS,FX_G10,Commodites,Inter,5,0.494692,0.8783,False,"{1: 0.9182, 2: 0.6737, 3: 0.7287, 4: 0.6001, 5: 0.4947}",Daily,1.0,False,0.5229197888730385,False,False
NZDUSD,PLATINUM,FX_G10,Commodites,Inter,2,0.05629,2.8802,False,"{1: 0.8697, 2: 0.0563, 3: 0.1606, 4: 0.2947, 5: 0.163}",Daily,1.0,False,0.09092667320261438,False,False
NZDUSD,SILVER,FX_G10,Commodites,Inter,2,0.187573,1.6746,False,"{1: 0.4899, 2: 0.1876, 3: 0.2672, 4: 0.5198, 5: 0.6081}",Daily,1.0,False,0.24005456476683934,False,False
NZDUSD,USDCAD,FX_G10,FX_G10,Intra,2,0.701443,0.3547,False,"{1: 0.7354, 2: 0.7014, 3: 0.8002, 4: 0.9021, 5: 0.9631}",Daily,1.0,False,0.7144594680412372,False,False
NZDUSD,USDCHF,FX_G10,FX_G10,Intra,1,0.050672,3.8223,False,"{1: 0.0507, 2: 0.1231, 3: 0.1267, 4: 0.0714, 5: 0.1028}",Daily,1.0,False,0.0841882331838565,False,False
NZDUSD,USDJPY,FX_G10,FX_G10,Intra,3,0.019096,3.3181,True,"{1: 0.0783, 2: 0.0605, 3: 0.0191, 4: 0.0353, 5: 0.0373}",Daily,1.0,False,0.03753351724137931,True,True
NZDUSD,USDNOK,FX_G10,FX_G10,Intra,5,0.0,31.32,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NZDUSD,USDSEK,FX_G10,FX_G10,Intra,4,0.205734,1.4793,False,"{1: 0.2227, 2: 0.4712, 3: 0.5828, 4: 0.2057, 5: 0.2969}",Daily,1.0,False,0.2586071145038168,False,False
NZDUSD,ASX200,FX_G10,Indices,Inter,1,0.074051,3.1932,False,"{1: 0.0741, 2: 0.3204, 3: 0.3929, 4: 0.2822, 5: 0.3309}",Daily,1.0,False,0.11255752,False,False
NZDUSD,DOWJONES,FX_G10,Indices,Inter,2,0.020964,3.8702,True,"{1: 0.0632, 2: 0.021, 3: 0.0411, 4: 0.0697, 5: 0.0991}",Daily,1.0,False,0.04061261176470588,True,True
NZDUSD,CAC40,FX_G10,Indices,Inter,2,0.012291,4.4057,True,"{1: 0.9527, 2: 0.0123, 3: 0.0151, 4: 0.0317, 5: 0.0613}",Daily,1.0,False,0.02533416133518776,True,True
NZDUSD,FTSE100,FX_G10,Indices,Inter,2,0.030293,3.5012,True,"{1: 0.8921, 2: 0.0303, 3: 0.0715, 4: 0.1316, 5: 0.1788}",Daily,1.0,False,0.055084939877300614,False,False
NZDUSD,DAX,FX_G10,Indices,Inter,2,0.003052,5.8037,True,"{1: 0.9227, 2: 0.0031, 3: 0.0048, 4: 0.0103, 5: 0.0179}",Daily,1.0,False,0.0076017882352941175,True,True
NZDUSD,SP500,FX_G10,Indices,Inter,2,0.051436,2.9705,False,"{1: 0.1972, 2: 0.0514, 3: 0.1225, 4: 0.1034, 5: 0.1493}",Daily,1.0,False,0.08509425669642856,False,False
NZDUSD,HANGSENG,FX_G10,Indices,Inter,1,0.794789,0.0677,False,"{1: 0.7948, 2: 0.9689, 3: 0.9205, 4: 0.9639, 5: 0.9753}",Daily,1.0,False,0.8007323575798776,False,False
NZDUSD,NIKKEI225,FX_G10,Indices,Inter,4,0.055777,2.3085,False,"{1: 0.8633, 2: 0.7133, 3: 0.0567, 4: 0.0558, 5: 0.0863}",Daily,1.0,False,0.0903404524590164,False,False
NZDUSD,NASDAQ100,FX_G10,Indices,Inter,2,0.155692,1.8611,False,"{1: 0.677, 2: 0.1557, 3: 0.3884, 4: 0.4488, 5: 0.5883}",Daily,1.0,False,0.20730956334231804,False,False
NZDUSD,RUSSELL2000,FX_G10,Indices,Inter,2,0.026936,3.6189,True,"{1: 0.5426, 2: 0.0269, 3: 0.0488, 4: 0.0516, 5: 0.0493}",Daily,1.0,False,0.04996139173967459,True,True
NZDUSD,EUROSTOXX50,FX_G10,Indices,Inter,2,0.010255,4.5874,True,"{1: 0.8984, 2: 0.0103, 3: 0.0163, 4: 0.0356, 5: 0.0684}",Daily,1.0,False,0.0217113,True,True
NZDUSD,VIX,FX_G10,Indices,Inter,2,0.001004,6.9205,True,"{1: 0.3342, 2: 0.001, 3: 0.0038, 4: 0.0035, 5: 0.0069}",Daily,1.0,False,0.0028669132947976876,True,True
PLATINUM,TY_US10Y,Commodites,Bonds,Inter,5,0.188091,1.4948,False,"{1: 0.6988, 2: 0.9512, 3: 0.5344, 4: 0.71, 5: 0.1881}",Daily,1.0,False,0.24030246724137933,False,False
PLATINUM,RX_BUND,Commodites,Bonds,Inter,3,0.229973,1.4372,False,"{1: 0.6837, 2: 0.5057, 3: 0.23, 4: 0.3477, 5: 0.4925}",Daily,1.0,False,0.2828381626556017,False,False
PLATINUM,G_GILT,Commodites,Bonds,Inter,4,0.055304,2.3137,False,"{1: 0.058, 2: 0.1007, 3: 0.0761, 4: 0.0553, 5: 0.0592}",Daily,1.0,False,0.0897705673603505,False,False
PLATINUM,OAT_FRANCE,Commodites,Bonds,Inter,3,0.265913,1.3204,False,"{1: 0.5203, 2: 0.3892, 3: 0.2659, 4: 0.301, 5: 0.4395}",Daily,1.0,False,0.31832234733441034,False,False
PLATINUM,ZINC,Commodites,Commodites,Intra,2,0.000206,8.5121,True,"{1: 0.0678, 2: 0.0002, 3: 0.0007, 4: 0.0016, 5: 0.0035}",Daily,0.305292,False,0.0006651241830065359,True,True
PLATINUM,LEAD,Commodites,Commodites,Intra,3,2e-06,9.639,True,"{1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.002964,True,7.759162303664921e-06,True,True
PLATINUM,AUDJPY,Commodites,FX_G10,Inter,1,0.0,90.4446,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,AUDUSD,Commodites,FX_G10,Inter,2,0.0,222.8103,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,BRENT_CRUDE,Commodites,Commodites,Intra,3,0.189959,1.5889,False,"{1: 0.7191, 2: 0.7966, 3: 0.19, 4: 0.3173, 5: 0.3432}",Daily,1.0,False,0.2422712891566265,False,False
PLATINUM,WTI_CRUDE,Commodites,Commodites,Intra,4,0.02855,2.7116,True,"{1: 0.5952, 2: 0.3058, 3: 0.0346, 4: 0.0285, 5: 0.0412}",Daily,1.0,False,0.052300494437577255,False,False
PLATINUM,EURCHF,Commodites,FX_G10,Inter,2,0.847041,0.166,False,"{1: 0.8922, 2: 0.847, 3: 0.8835, 4: 0.9293, 5: 0.9726}",Daily,1.0,False,0.8504842560975611,False,False
PLATINUM,EURGBP,Commodites,FX_G10,Inter,1,0.011172,6.4462,True,"{1: 0.0112, 2: 0.0185, 3: 0.0399, 4: 0.0836, 5: 0.1098}",Daily,1.0,False,0.02348497021276596,True,True
PLATINUM,EURJPY,Commodites,FX_G10,Inter,2,0.015013,4.2051,True,"{1: 0.0258, 2: 0.015, 3: 0.0302, 4: 0.0274, 5: 0.023}",Daily,1.0,False,0.030229980978260868,True,True
PLATINUM,EURUSD,Commodites,FX_G10,Inter,2,0.0,98.8741,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,GBPJPY,Commodites,FX_G10,Inter,2,5.4e-05,9.8625,True,"{1: 0.0001, 2: 0.0001, 3: 0.0002, 4: 0.0004, 5: 0.0004}",Daily,0.080028,False,0.00018698130841121493,True,True
PLATINUM,GBPUSD,Commodites,FX_G10,Inter,2,0.0,112.6954,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,GOLD,Commodites,Commodites,Intra,2,0.005475,5.2172,True,"{1: 0.3551, 2: 0.0055, 3: 0.0145, 4: 0.0256, 5: 0.0078}",Daily,1.0,False,0.012599301242236025,True,True
PLATINUM,COPPER,Commodites,Commodites,Intra,2,0.023537,3.7541,True,"{1: 0.1025, 2: 0.0235, 3: 0.043, 4: 0.045, 5: 0.0797}",Daily,1.0,False,0.0447203,True,True
PLATINUM,NAT_GAS,Commodites,Commodites,Intra,1,0.048602,3.8924,True,"{1: 0.0486, 2: 0.1468, 3: 0.2595, 4: 0.3493, 5: 0.5172}",Daily,1.0,False,0.08129589616252822,False,False
PLATINUM,NZDUSD,Commodites,FX_G10,Inter,2,0.0,164.9432,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,SILVER,Commodites,Commodites,Intra,2,0.012001,4.4296,True,"{1: 0.8776, 2: 0.012, 3: 0.0188, 4: 0.043, 5: 0.0486}",Daily,1.0,False,0.024979609550561797,True,True
PLATINUM,USDCAD,Commodites,FX_G10,Inter,1,0.0,256.2944,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,USDCHF,Commodites,FX_G10,Inter,2,0.0,68.4467,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,USDJPY,Commodites,FX_G10,Inter,1,0.0,97.9394,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,USDNOK,Commodites,FX_G10,Inter,3,0.0,62.5677,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,USDSEK,Commodites,FX_G10,Inter,1,0.0,268.3007,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,ASX200,Commodites,Indices,Inter,2,0.0,22.2165,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,DOWJONES,Commodites,Indices,Inter,3,0.000244,6.4332,True,"{1: 0.0478, 2: 0.0004, 3: 0.0002, 4: 0.0008, 5: 0.0015}",Daily,0.361608,False,0.0007827012987012987,True,True
PLATINUM,CAC40,Commodites,Indices,Inter,1,0.254079,1.3013,False,"{1: 0.2541, 2: 0.5719, 3: 0.4125, 4: 0.4085, 5: 0.4391}",Daily,1.0,False,0.3068827041564792,False,False
PLATINUM,FTSE100,Commodites,Indices,Inter,3,0.087281,2.1892,False,"{1: 0.7312, 2: 0.2602, 3: 0.0873, 4: 0.1356, 5: 0.1636}",Daily,1.0,False,0.129388974,False,False
PLATINUM,DAX,Commodites,Indices,Inter,1,0.243635,1.36,False,"{1: 0.2436, 2: 0.4781, 3: 0.2995, 4: 0.3422, 5: 0.3365}",Daily,1.0,False,0.2961994011484823,False,False
PLATINUM,SP500,Commodites,Indices,Inter,2,0.000808,7.1387,True,"{1: 0.1869, 2: 0.0008, 3: 0.0009, 4: 0.0025, 5: 0.0042}",Daily,1.0,False,0.0023665138339920948,True,True
PLATINUM,HANGSENG,Commodites,Indices,Inter,1,0.0,33.1879,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
PLATINUM,NIKKEI225,Commodites,Indices,Inter,1,1e-06,24.0594,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.001482,True,3.910290237467018e-06,True,True
PLATINUM,NASDAQ100,Commodites,Indices,Inter,4,0.007767,3.4715,True,"{1: 0.8684, 2: 0.014, 3: 0.0092, 4: 0.0078, 5: 0.0135}",Daily,1.0,False,0.01705288,True,True
PLATINUM,RUSSELL2000,Commodites,Indices,Inter,3,0.00475,4.3252,True,"{1: 0.547, 2: 0.0127, 3: 0.0047, 4: 0.0144, 5: 0.0271}",Daily,1.0,False,0.011156101426307448,True,True
PLATINUM,EUROSTOXX50,Commodites,Indices,Inter,1,0.232158,1.4282,False,"{1: 0.2322, 2: 0.5262, 3: 0.3034, 4: 0.3438, 5: 0.3226}",Daily,1.0,False,0.28481635430463575,False,False
PLATINUM,VIX,Commodites,Indices,Inter,3,0.060013,2.4716,False,"{1: 0.9954, 2: 0.545, 3: 0.06, 4: 0.1355, 5: 0.2441}",Daily,1.0,False,0.09553089795918367,False,False
SILVER,TY_US10Y,Commodites,Bonds,Inter,5,0.4112,1.0081,False,"{1: 0.4528, 2: 0.6457, 3: 0.7012, 4: 0.7459, 5: 0.4112}",Daily,1.0,False,0.4500726735598228,False,False
SILVER,RX_BUND,Commodites,Bonds,Inter,2,0.297304,1.2135,False,"{1: 0.864, 2: 0.2973, 3: 0.425, 4: 0.5803, 5: 0.6707}",Daily,1.0,False,0.3477541657458564,False,False
SILVER,G_GILT,Commodites,Bonds,Inter,1,0.079791,3.0714,False,"{1: 0.0798, 2: 0.2104, 3: 0.3542, 4: 0.3344, 5: 0.2827}",Daily,1.0,False,0.1196865,False,False
SILVER,OAT_FRANCE,Commodites,Bonds,Inter,2,0.596287,0.5171,False,"{1: 0.9738, 2: 0.5963, 3: 0.7488, 4: 0.8254, 5: 0.8836}",Daily,1.0,False,0.6162463974895397,False,False
SILVER,ZINC,Commodites,Commodites,Intra,2,6.8e-05,9.6285,True,"{1: 0.0205, 2: 0.0001, 3: 0.0002, 4: 0.0006, 5: 0.0011}",Daily,0.100776,False,0.0002327390300230947,True,True
SILVER,LEAD,Commodites,Commodites,Intra,3,2.5e-05,8.0348,True,"{1: 0.0001, 2: 0.0001, 3: 0.0, 4: 0.0001, 5: 0.0001}",Daily,0.03705,True,9.014598540145985e-05,True,True
SILVER,AUDJPY,Commodites,FX_G10,Inter,1,0.0,57.8849,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,AUDUSD,Commodites,FX_G10,Inter,2,0.0,214.7305,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,BRENT_CRUDE,Commodites,Commodites,Intra,3,0.294866,1.2363,False,"{1: 0.3996, 2: 0.5145, 3: 0.2949, 4: 0.4522, 5: 0.5073}",Daily,1.0,False,0.34572105379746837,False,False
SILVER,WTI_CRUDE,Commodites,Commodites,Intra,3,0.090804,2.1592,False,"{1: 0.5355, 2: 0.1719, 3: 0.0908, 4: 0.1544, 5: 0.1204}",Daily,1.0,False,0.1336360754716981,False,False
SILVER,EURCHF,Commodites,FX_G10,Inter,1,0.636054,0.224,False,"{1: 0.6361, 2: 0.8919, 3: 0.8102, 4: 0.7832, 5: 0.7763}",Daily,1.0,False,0.6536976615811373,False,False
SILVER,EURGBP,Commodites,FX_G10,Inter,2,0.084816,2.4694,False,"{1: 0.0886, 2: 0.0848, 3: 0.1689, 4: 0.304, 5: 0.2857}",Daily,1.0,False,0.12632895678391962,False,False
SILVER,EURJPY,Commodites,FX_G10,Inter,3,0.34075,1.1171,False,"{1: 0.8136, 2: 0.5282, 3: 0.3408, 4: 0.4358, 5: 0.3785}",Daily,1.0,False,0.3879846405529954,False,False
SILVER,EURUSD,Commodites,FX_G10,Inter,3,0.0,69.3247,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,GBPJPY,Commodites,FX_G10,Inter,2,0.031565,3.4599,True,"{1: 0.1506, 2: 0.0316, 3: 0.0543, 4: 0.1033, 5: 0.1486}",Daily,1.0,False,0.05684001215066829,False,False
SILVER,GBPUSD,Commodites,FX_G10,Inter,2,0.0,99.9515,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,GOLD,Commodites,Commodites,Intra,2,0.001934,6.2619,True,"{1: 0.4551, 2: 0.0019, 3: 0.0058, 4: 0.0076, 5: 0.0045}",Daily,1.0,False,0.005090920071047958,True,True
SILVER,COPPER,Commodites,Commodites,Intra,2,0.001781,6.3448,True,"{1: 0.0059, 2: 0.0018, 3: 0.0055, 4: 0.0129, 5: 0.023}",Daily,1.0,False,0.004761091891891892,True,True
SILVER,NAT_GAS,Commodites,Commodites,Intra,1,0.113389,2.5079,False,"{1: 0.1134, 2: 0.3013, 3: 0.4732, 4: 0.3203, 5: 0.4252}",Daily,1.0,False,0.16004047428571427,False,False
SILVER,NZDUSD,Commodites,FX_G10,Inter,2,0.0,176.5096,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,PLATINUM,Commodites,Commodites,Intra,1,0.005803,7.6221,True,"{1: 0.0058, 2: 0.0176, 3: 0.0187, 4: 0.0399, 5: 0.0528}",Daily,1.0,False,0.013251226502311248,True,True
SILVER,USDCAD,Commodites,FX_G10,Inter,1,0.0,240.5356,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,USDCHF,Commodites,FX_G10,Inter,3,0.0,52.1245,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,USDJPY,Commodites,FX_G10,Inter,1,0.0,143.3784,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,USDNOK,Commodites,FX_G10,Inter,3,0.0,65.4779,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,USDSEK,Commodites,FX_G10,Inter,3,0.0,88.2833,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,ASX200,Commodites,Indices,Inter,1,0.0,43.1001,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,DOWJONES,Commodites,Indices,Inter,2,3.2e-05,10.3848,True,"{1: 0.0004, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0002}",Daily,0.047424,True,0.00011345454545454545,True,True
SILVER,CAC40,Commodites,Indices,Inter,1,0.00515,7.8381,True,"{1: 0.0052, 2: 0.0053, 3: 0.0121, 4: 0.0226, 5: 0.0498}",Daily,1.0,False,0.011981632653061224,True,True
SILVER,FTSE100,Commodites,Indices,Inter,2,0.008388,4.7891,True,"{1: 0.0199, 2: 0.0084, 3: 0.0102, 4: 0.0206, 5: 0.045}",Daily,1.0,False,0.018361914327917284,True,True
SILVER,DAX,Commodites,Indices,Inter,1,0.010299,6.5912,True,"{1: 0.0103, 2: 0.0172, 3: 0.0341, 4: 0.0667, 5: 0.13}",Daily,1.0,False,0.021773349500713267,True,True
SILVER,SP500,Commodites,Indices,Inter,2,0.001567,6.4735,True,"{1: 0.0074, 2: 0.0016, 3: 0.0024, 4: 0.0053, 5: 0.0091}",Daily,1.0,False,0.004292595194085028,True,True
SILVER,HANGSENG,Commodites,Indices,Inter,2,0.0,21.9653,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SILVER,NIKKEI225,Commodites,Indices,Inter,1,0.000124,14.7729,True,"{1: 0.0001, 2: 0.0004, 3: 0.0005, 4: 0.0002, 5: 0.0005}",Daily,0.18376800000000001,False,0.0004074678492239468,True,True
SILVER,NASDAQ100,Commodites,Indices,Inter,3,0.109653,2.0153,False,"{1: 0.2617, 2: 0.1771, 3: 0.1097, 4: 0.1973, 5: 0.2736}",Daily,1.0,False,0.1555078909090909,False,False
SILVER,RUSSELL2000,Commodites,Indices,Inter,2,0.009597,4.6539,True,"{1: 0.0238, 2: 0.0096, 3: 0.0217, 4: 0.0471, 5: 0.0642}",Daily,1.0,False,0.020464394244604316,True,True
SILVER,EUROSTOXX50,Commodites,Indices,Inter,1,0.005352,7.7686,True,"{1: 0.0054, 2: 0.0071, 3: 0.0113, 4: 0.0243, 5: 0.0564}",Daily,1.0,False,0.012354616822429908,True,True
SILVER,VIX,Commodites,Indices,Inter,3,0.071737,2.3375,False,"{1: 0.8521, 2: 0.7773, 3: 0.0717, 4: 0.1379, 5: 0.2159}",Daily,1.0,False,0.11005614285714284,False,False
USDCAD,TY_US10Y,FX_G10,Bonds,Inter,5,0.233085,1.3682,False,"{1: 0.5231, 2: 0.8126, 3: 0.738, 4: 0.5368, 5: 0.2331}",Daily,1.0,False,0.28548096694214875,False,False
USDCAD,RX_BUND,FX_G10,Bonds,Inter,1,0.031424,4.6343,True,"{1: 0.0314, 2: 0.0619, 3: 0.0433, 4: 0.0808, 5: 0.1421}",Daily,1.0,False,0.05665494890510949,False,False
USDCAD,G_GILT,FX_G10,Bonds,Inter,1,0.10682,2.6023,False,"{1: 0.1068, 2: 0.2226, 3: 0.2257, 4: 0.3047, 5: 0.2345}",Daily,1.0,False,0.1525561385948027,False,False
